large_category,medium_category,detail_category,body,description
feeling,medium_unknown,めも,"""φ(・ェ・o)~メモメモ ",顔文字
feeling,medium_unknown,めも,φ(._. )カキカキε3(-ω-。)クシャクシャ(。-ω-)ノ⌒□ ポイ,顔文字
feeling,medium_unknown,めも,_ロ(・ω・=) ケシケシ,顔文字
feeling,medium_unknown,めも,\_(´∀`★)ハイ ココテストニデマスヨー,顔文字
feeling,medium_unknown,めも,"ペタペタ(○・ω・)ノノ""□"" メモハリツケ",顔文字
feeling,medium_unknown,めも,_o(・ω・ )メモミッケ♪   。。。□へ(。・ω・)ノモライッ!,顔文字
feeling,medium_unknown,よ,(σ´・ω・)σYO!!,顔文字
feeling,medium_unknown,よ,Σ(σ`・ω・´)σ Y口,顔文字
feeling,medium_unknown,よ,(σ`・д・)σYO,顔文字
feeling,medium_unknown,よ,(σ´Д`)σYO,顔文字
feeling,medium_unknown,よ,(σ´∀`)σΥΟ!!,顔文字
feeling,medium_unknown,よろ,才 ノヽ ノ _(((_ _ o)ペコッ,顔文字
feeling,medium_unknown,よろ,ササッ( _ _)つ【 祝☆オハツ 】,顔文字
feeling,medium_unknown,よろ,オハツです(*- -)(*_ _)ペコッ ,顔文字
feeling,medium_unknown,よろ,ハッツヽ(・ω・。)ノハツハツヽ(・ω・)ノハツヽ(。・ω・)ノ ヨロー☆,顔文字
feeling,medium_unknown,よろ,(。-ω-)ノ オ(。・ω・)ノ ハ(。>ω<)ノ ツ,顔文字
feeling,medium_unknown,よろ,【祝!お初】( Д)<ヨロスィク!!,顔文字
feeling,medium_unknown,よろ,(´・ω・`)お(´-ω-`)は(´_ _`)つ~♪,顔文字
feeling,medium_unknown,よろ,ヾ(o・д・)ノ☆+.オハツデス+.☆,顔文字
feeling,medium_unknown,よろ,∩( ´∀`)∩ドォゾ (っ´∀`)っ))ヨロスィク,顔文字
feeling,medium_unknown,よろ,:・(*>▽<*)ゞ・:よろしくお願いします,顔文字
feeling,medium_unknown,よろ,(*´ω` )ノ よろしくお願いします,顔文字
feeling,medium_unknown,よろ,ε=ε=ε=【.+:。ヨロシク♪.+:。】>c=(●・ω・)ゝ,顔文字
feeling,medium_unknown,よろ,(・ω・)ノ☆・::ヨロシク♪,顔文字
feeling,medium_unknown,よろ,<(_ _)>よろしくお願いします,顔文字
feeling,medium_unknown,よろ,∃ □ =ノ ⊃_〆(´Д` ),顔文字
feeling,medium_unknown,よろ,ヨロティク(=ω)ノ,顔文字
feeling,medium_unknown,よろ,((*'∇'*)ヨロ((*・v・)シク( _ _)デス♪,顔文字
feeling,medium_unknown,よろ,(・o・)ヨ(・д・)ロ(・ェ・)シ(・ε・)ク,顔文字
feeling,medium_unknown,よろ,(。ゝ∀・)ゞヨロシクゥ♪,顔文字
feeling,medium_unknown,よろ,ヨロ───ヽ(○`・v・)人(・v・´●)ノ───シク♪,顔文字
feeling,medium_unknown,よろ,(*・ェ・*)ノ~☆ヨロシク♪,顔文字
feeling,medium_unknown,よろ,((ヾ(○・ω・)ノ☆・::ヨロシク♪,顔文字
feeling,medium_unknown,わい,ワ――.+:。ヾ(o・ω・)ノ.+:。――イ,顔文字
feeling,medium_unknown,わい,わぁ~い.+:。(ノ^∇^)ノ.+:。,顔文字
feeling,medium_unknown,わい,わぁいヽ((エ)*ヽ)(ノ*(エ))ノわぁい,顔文字
feeling,medium_unknown,わい,*:.。☆..。.(´∀`人),顔文字
feeling,medium_unknown,わい,☆:*・(●´∀`●)ホェ:*・,顔文字
feeling,medium_unknown,わい,q(・ェ・q)ルン♪(p・ェ・)pルン♪,顔文字
feeling,medium_unknown,わい,∩(´∀`)∩ ワッショイ♪,顔文字
feeling,medium_unknown,わい,わぁ━━ヽ(●´∀`)○´∀`)ノ━━ぃ!!,顔文字
feeling,medium_unknown,わい,ルンルン♪.+:。((o(・ω・)人(・ω・)o)).+:。ルンルン♪,顔文字
feeling,medium_unknown,わい,わぁいヽ(ω・ヽ)(ノ・ω)ノ わぁい♪,顔文字
feeling,medium_unknown,わら,(。-∀-)ニヒ♪,顔文字
feeling,medium_unknown,わら,(m〃)ぷぷっ!,顔文字
feeling,medium_unknown,わら,(ノ∀≦。)ノぷぷ-ッ♪,顔文字
feeling,medium_unknown,わら,。(ノ∀`)。アヒャヒャ,顔文字
feeling,medium_unknown,わら,(*⌒∇⌒*)テヘ♪,顔文字
feeling,medium_unknown,わら,(ノω`)プププ,顔文字
feeling,medium_unknown,わら,(( ´∀`))ゲラゲラ,顔文字
feeling,medium_unknown,わら,(m*)プッ,顔文字
feeling,medium_unknown,わら,(つω`*)テヘ,顔文字
feeling,medium_unknown,わら,あははは (≧∀≦*),顔文字
feeling,medium_unknown,わら,∵ゞ(≧ε≦o)ぶっ,顔文字
feeling,medium_unknown,わら,プププッ(*m)ノ彡☆ばんばん!!,顔文字
feeling,medium_unknown,わら,(⊃∀`* )エヘヘ♪,顔文字
feeling,medium_unknown,わら,∵ゞ(´ε`●) ブハッ,顔文字
feeling,medium_unknown,わら,Y⌒Y⌒Y⌒Y⌒Y⌒Y⌒(。A。)アヒャヒャヒャヒャ,顔文字
feeling,medium_unknown,わら,( ´艸`)ムププ,顔文字
feeling,medium_unknown,わら,(〃^∇^)o彡☆あははははっ,顔文字
feeling,medium_unknown,わら,壁]ω・)ニヤニヤ,顔文字
feeling,medium_unknown,わら,ムフッ((´∀`*)),顔文字
feeling,medium_unknown,わら,ヘ(∀ヘ)アヒャ,顔文字
feeling,medium_unknown,わら,(*´σー`)エヘヘ,顔文字
feeling,medium_unknown,わら,(∀ )≡ モヒョヒョヒョヒョ,顔文字
feeling,medium_unknown,わら,(*'-')フフ♪,顔文字
feeling,medium_unknown,わら,(●´σД`●)ゞ エヘヘ♪,顔文字
feeling,medium_unknown,わら,|ω・`)プッ♪,顔文字
feeling,medium_unknown,わら,( *´艸`)クスクス ,顔文字
feeling,medium_unknown,わら,(´*v*`):;*.':;ブッ,顔文字
feeling,medium_unknown,わら,;`;:;`(;;ж;; )ブッ,顔文字
feeling,medium_unknown,わら,(´艸)∴ブッ,顔文字
feeling,medium_unknown,わら,( ェ)・;'.、ゴフッ,顔文字
feeling,medium_unknown,standard,ヾ¨)+.*,顔文字
feeling,medium_unknown,standard,´∀`*,顔文字
feeling,medium_unknown,standard,_||○,顔文字
feeling,medium_unknown,standard,_ll●lll,顔文字
feeling,medium_unknown,standard,_φ(▽*)♪,顔文字
feeling,medium_unknown,standard,_〆(・_・。)^ ,顔文字
feeling,medium_unknown,standard,・・.(/□\*).・・,顔文字
feeling,medium_unknown,standard,・・(つД`)・・,顔文字
feeling,medium_unknown,standard,..._〆(▽*),顔文字
feeling,medium_unknown,standard,.+:*.(∞'`人)⌒☆,顔文字
feeling,medium_unknown,standard,.+.+(o(。・д・。)o).+.+,顔文字
feeling,medium_unknown,standard,.+。(Pq'`★)+,顔文字
feeling,medium_unknown,standard,.+(´^ω^`)+.,顔文字
feeling,medium_unknown,standard,.+(¨)+.,顔文字
feeling,medium_unknown,standard,.+(*¨*)+.,顔文字
feeling,medium_unknown,standard,.+ヽ(`・ω・´)ノ.+,顔文字
feeling,medium_unknown,standard,。・・(>_<)・・。,顔文字
feeling,medium_unknown,standard,。・・(つД`)・・。,顔文字
feeling,medium_unknown,standard,。・・(ノ∀`)・・。,顔文字
feeling,medium_unknown,standard,。・・(ノД`)・・。,顔文字
feeling,medium_unknown,standard,。・+(うд´。)+・。,顔文字
feeling,medium_unknown,standard,。(´∀`)σ。,顔文字
feeling,medium_unknown,standard,。(´□`。)°。,顔文字
feeling,medium_unknown,standard,。(´I`*)。,顔文字
feeling,medium_unknown,standard,。(´Д`)。,顔文字
feeling,medium_unknown,standard,。(´つω・`。)。,顔文字
feeling,medium_unknown,standard,。(^∀^)σ。,顔文字
feeling,medium_unknown,standard,。(。ノωヽ。)。,顔文字
feeling,medium_unknown,standard,。(*^▽^*)ゞ,顔文字
feeling,medium_unknown,standard,。(つД≦。)°。,顔文字
feeling,medium_unknown,standard,。+.('`●pq),顔文字
feeling,medium_unknown,standard,。+(。`Д´。)+。,顔文字
feeling,medium_unknown,standard,。+(つд・o)+。,顔文字
feeling,medium_unknown,standard,( `^ω^)=3,顔文字
feeling,medium_unknown,standard,( `_ゝ´),顔文字
feeling,medium_unknown,standard,( `∀´),顔文字
feeling,medium_unknown,standard,( `Д´)/,顔文字
feeling,medium_unknown,standard,( ´ ▽ ` )ノ,顔文字
feeling,medium_unknown,standard,( ´`ω´),顔文字
feeling,medium_unknown,standard,( ´_>`),顔文字
feeling,medium_unknown,standard,( ´_ノ` ),顔文字
feeling,medium_unknown,standard,( ´_ゝ`),顔文字
feeling,medium_unknown,standard,( ´・_・`),顔文字
feeling,medium_unknown,standard,( ´、ゝ`),顔文字
feeling,medium_unknown,standard,( ´'A'`),顔文字
feeling,medium_unknown,standard,( ´∀`),顔文字
feeling,medium_unknown,standard,( ´∀`)σσ,顔文字
feeling,medium_unknown,standard,( ´△`),顔文字
feeling,medium_unknown,standard,( ´`),顔文字
feeling,medium_unknown,standard,( ´艸`),顔文字
feeling,medium_unknown,standard,( ´ー`),顔文字
feeling,medium_unknown,standard,( ^∀^),顔文字
feeling,medium_unknown,standard,( ^ω^ ),顔文字
feeling,medium_unknown,standard,( _ゝ)ノ,顔文字
feeling,medium_unknown,standard,( -`σд´-),顔文字
feeling,medium_unknown,standard,( -ω-)y─┛~~~,顔文字
feeling,medium_unknown,standard,( ・´ω`・ ),顔文字
feeling,medium_unknown,standard,( ・_ゝ・),顔文字
feeling,medium_unknown,standard,( ・∀・)ノ,顔文字
feeling,medium_unknown,standard,( ; ロ) ,顔文字
feeling,medium_unknown,standard,( '∀` ),顔文字
feeling,medium_unknown,standard,( 'A` ),顔文字
feeling,medium_unknown,standard,( 'o'),顔文字
feeling,medium_unknown,standard,( 〃..),顔文字
feeling,medium_unknown,standard,( ∀),顔文字
feeling,medium_unknown,standard,( ≧Д≦ ),顔文字
feeling,medium_unknown,standard,( ▽)/,顔文字
feeling,medium_unknown,standard,( pq),顔文字
feeling,medium_unknown,standard,( Д),顔文字
feeling,medium_unknown,standard,( д),顔文字
feeling,medium_unknown,standard,( Д)⊃旦,顔文字
feeling,medium_unknown,standard,( Д)y─┛~~,顔文字
feeling,medium_unknown,standard,( ノД`),顔文字
feeling,medium_unknown,standard,(`´),顔文字
feeling,medium_unknown,standard,(`_ゝ´),顔文字
feeling,medium_unknown,standard,(`-д-;)ゞ,顔文字
feeling,medium_unknown,standard,(`・∀・+´),顔文字
feeling,medium_unknown,standard,(`・ω´・ ●),顔文字
feeling,medium_unknown,standard,"(`・ω´・)ノ""",顔文字
feeling,medium_unknown,standard,(`・ω´・+)v,顔文字
feeling,medium_unknown,standard,(`・ω・´),顔文字
feeling,medium_unknown,standard,(`・д・´),顔文字
feeling,medium_unknown,standard,(`‥Pq),顔文字
feeling,medium_unknown,standard,(`∀´),顔文字
feeling,medium_unknown,standard,(`o´),顔文字
feeling,medium_unknown,standard,(`ε´),顔文字
feeling,medium_unknown,standard,(`ω´*),顔文字
feeling,medium_unknown,standard,(`А´),顔文字
feeling,medium_unknown,standard,(`Д´),顔文字
feeling,medium_unknown,standard,(`Д´)ゞ,顔文字
feeling,medium_unknown,standard,(`Д´*)9,顔文字
feeling,medium_unknown,standard,(`皿´),顔文字
feeling,medium_unknown,standard,(´`),顔文字
feeling,medium_unknown,standard,(´^ω^`),顔文字
feeling,medium_unknown,standard,(´_`。),顔文字
feeling,medium_unknown,standard,(´_ゝ`),顔文字
feeling,medium_unknown,standard,(´-ω-`),顔文字
feeling,medium_unknown,standard,(´・_ゝ・`),顔文字
feeling,medium_unknown,standard,(´・、●・),顔文字
feeling,medium_unknown,standard,(´・(ェ)・`),顔文字
feeling,medium_unknown,standard,(´・∀・`),顔文字
feeling,medium_unknown,standard,(´・ω・`),顔文字
feeling,medium_unknown,standard,(´・ω・lll),顔文字
feeling,medium_unknown,standard,(´・ω∩`*),顔文字
feeling,medium_unknown,standard,(´・д-人),顔文字
feeling,medium_unknown,standard,(´・艸・`),顔文字
feeling,medium_unknown,standard,(´・益・`*),顔文字
feeling,medium_unknown,standard,(´、つ`),顔文字
feeling,medium_unknown,standard,(´;ω;`),顔文字
feeling,medium_unknown,standard,(´。`),顔文字
feeling,medium_unknown,standard,(´∀`),顔文字
feeling,medium_unknown,standard,(´∀`*),顔文字
feeling,medium_unknown,standard,(´∀`●),顔文字
feeling,medium_unknown,standard,(´∀`σ)σ,顔文字
feeling,medium_unknown,standard,(´<_` ),顔文字
feeling,medium_unknown,standard,(´∵`),顔文字
feeling,medium_unknown,standard,(´⊂_`人),顔文字
feeling,medium_unknown,standard,(´⊥`*),顔文字
feeling,medium_unknown,standard,(´●_`*),顔文字
feeling,medium_unknown,standard,(´0ノ`*),顔文字
feeling,medium_unknown,standard,(´A`),顔文字
feeling,medium_unknown,standard,(´A`),顔文字
feeling,medium_unknown,standard,(´C_` ),顔文字
feeling,medium_unknown,standard,(´I `*),顔文字
feeling,medium_unknown,standard,(´pωq`),顔文字
feeling,medium_unknown,standard,(´U艸U`),顔文字
feeling,medium_unknown,standard,(´ι_` ),顔文字
feeling,medium_unknown,standard,(´ρ`),顔文字
feeling,medium_unknown,standard,(´ω`人),顔文字
feeling,medium_unknown,standard,(´ω_`○),顔文字
feeling,medium_unknown,standard,(´Д`;),顔文字
feeling,medium_unknown,standard,(´Д`),顔文字
feeling,medium_unknown,standard,(´д`),顔文字
feeling,medium_unknown,standard,(´Д`)y-~,顔文字
feeling,medium_unknown,standard,(´д`ll),顔文字
feeling,medium_unknown,standard,(´Д`υ),顔文字
feeling,medium_unknown,standard,(´д⊂),顔文字
feeling,medium_unknown,standard,(´エ`●),顔文字
feeling,medium_unknown,standard,(´っω・o),顔文字
feeling,medium_unknown,standard,(´人・ω・。),顔文字
feeling,medium_unknown,standard,(´艸`*),顔文字
feeling,medium_unknown,standard,(´ー`),顔文字
feeling,medium_unknown,standard,(´ー`)y~~,顔文字
feeling,medium_unknown,standard,(´ー`A;),顔文字
feeling,medium_unknown,standard,(´ー`* )))),顔文字
feeling,medium_unknown,standard,(^_-)-☆,顔文字
feeling,medium_unknown,standard,(^^)V,顔文字
feeling,medium_unknown,standard,(^-^*)/,顔文字
feeling,medium_unknown,standard,(^◇^;),顔文字
feeling,medium_unknown,standard,(^ω^人),顔文字
feeling,medium_unknown,standard,(_Д_*),顔文字
feeling,medium_unknown,standard,(゛ω゛),顔文字
feeling,medium_unknown,standard,(-`ω´-;A,顔文字
feeling,medium_unknown,standard,(-_-),顔文字
feeling,medium_unknown,standard,(-standard∀standard),顔文字
feeling,medium_unknown,standard,(-∀-),顔文字
feeling,medium_unknown,standard,(-ω-`*),顔文字
feeling,medium_unknown,standard,(-Ω-メ),顔文字
feeling,medium_unknown,standard,(・ ∀ ・),顔文字
feeling,medium_unknown,standard,(・´з`・),顔文字
feeling,medium_unknown,standard,(・_・)/,顔文字
feeling,medium_unknown,standard,(・_ゝ・),顔文字
feeling,medium_unknown,standard,(・'ω'・),顔文字
feeling,medium_unknown,standard,(・∀・`*),顔文字
feeling,medium_unknown,standard,(・∀・),顔文字
feeling,medium_unknown,standard,(・A・),顔文字
feeling,medium_unknown,standard,(・ω・`彡 )з,顔文字
feeling,medium_unknown,standard,(・ω・;),顔文字
feeling,medium_unknown,standard,(・ω・),顔文字
feeling,medium_unknown,standard,(・д・),顔文字
feeling,medium_unknown,standard,(・ェ・。),顔文字
feeling,medium_unknown,standard,(; ´艸`),顔文字
feeling,medium_unknown,standard,(;´_●),顔文字
feeling,medium_unknown,standard,(;´∞`),顔文字
feeling,medium_unknown,standard,(;´▽`)y-~~,顔文字
feeling,medium_unknown,standard,(;´Д`)y─┛~~,顔文字
feeling,medium_unknown,standard,(;´д`)ゞ,顔文字
feeling,medium_unknown,standard,(;´Д⊂),顔文字
feeling,medium_unknown,standard,(;^ω^A,顔文字
feeling,medium_unknown,standard,(;-ω-)a,顔文字
feeling,medium_unknown,standard,(;::ж::;),顔文字
feeling,medium_unknown,standard,(;。・`ω・。),顔文字
feeling,medium_unknown,standard,(;∀)=3ハァハァ,顔文字
feeling,medium_unknown,standard,(;_),顔文字
feeling,medium_unknown,standard,(;_),顔文字
feeling,medium_unknown,standard,(;≧Д≦)y─┛,顔文字
feeling,medium_unknown,standard,(;A´エ` ),顔文字
feeling,medium_unknown,standard,(;ε´)a,顔文字
feeling,medium_unknown,standard,(;ω人),顔文字
feeling,medium_unknown,standard,(;д;),顔文字
feeling,medium_unknown,standard,(;д),顔文字
feeling,medium_unknown,standard,(;Д)y \_,顔文字
feeling,medium_unknown,standard,(;Дi|!),顔文字
feeling,medium_unknown,standard,(;一_一),顔文字
feeling,medium_unknown,standard,(:D)||_,顔文字
feeling,medium_unknown,standard,(。´・(ェ)・),顔文字
feeling,medium_unknown,standard,(。-_-。 )ノ,顔文字
feeling,medium_unknown,standard,(。-ω-。),顔文字
feeling,medium_unknown,standard,(。-д-。)ゞ,顔文字
feeling,medium_unknown,standard,(。・`ω・。)q,顔文字
feeling,medium_unknown,standard,(。・・)ノ,顔文字
feeling,medium_unknown,standard,(。・∀・)ノ゛,顔文字
feeling,medium_unknown,standard,(。・o・。)ノ,顔文字
feeling,medium_unknown,standard,(。・ω・。),顔文字
feeling,medium_unknown,standard,(。・з・。)φ,顔文字
feeling,medium_unknown,standard,(。'A`),顔文字
feeling,medium_unknown,standard,(。≧ω≦)ノ,顔文字
feeling,medium_unknown,standard,(。pω-。),顔文字
feeling,medium_unknown,standard,(。uωu。),顔文字
feeling,medium_unknown,standard,(。UωU)b,顔文字
feeling,medium_unknown,standard,(。vωv。`),顔文字
feeling,medium_unknown,standard,(。ゝェ・b)b,顔文字
feeling,medium_unknown,standard,('`;),顔文字
feeling,medium_unknown,standard,('_`),顔文字
feeling,medium_unknown,standard,('-'*),顔文字
feeling,medium_unknown,standard,('・_・`),顔文字
feeling,medium_unknown,standard,('∀`),顔文字
feeling,medium_unknown,standard,('⌒`),顔文字
feeling,medium_unknown,standard,('A`),顔文字
feeling,medium_unknown,standard,('U`),顔文字
feeling,medium_unknown,standard,('v`),顔文字
feeling,medium_unknown,standard,('ε`汗),顔文字
feeling,medium_unknown,standard,('ω´*),顔文字
feeling,medium_unknown,standard,('Д`◆),顔文字
feeling,medium_unknown,standard,('ё`),顔文字
feeling,medium_unknown,standard,((^∀^*)),顔文字
feeling,medium_unknown,standard,((( ⊂⌒~⊃。Д。)⊃,顔文字
feeling,medium_unknown,standard,(((( ;Д))),顔文字
feeling,medium_unknown,standard,((((㊥ヾ(`ω´ll),顔文字
feeling,medium_unknown,standard,(((Д))),顔文字
feeling,medium_unknown,standard,((* ´艸`)),顔文字
feeling,medium_unknown,standard,((*`д)ゞ,顔文字
feeling,medium_unknown,standard,((=Д=))ノ,顔文字
feeling,medium_unknown,standard,((∩^Д^∩)),顔文字
feeling,medium_unknown,standard,((⊂(^ω^)⊃)),顔文字
feeling,medium_unknown,standard,((ollω`))o,顔文字
feeling,medium_unknown,standard,((φ(..。),顔文字
feeling,medium_unknown,standard,((φ(>ω<*),顔文字
feeling,medium_unknown,standard,((人д`o),顔文字
feeling,medium_unknown,standard,((ヾ(○・ω・)ノ☆・::,顔文字
feeling,medium_unknown,standard,(」*´∇`)」,顔文字
feeling,medium_unknown,standard,(§Ο艸<*),顔文字
feeling,medium_unknown,standard,(standard´・ω・),顔文字
feeling,medium_unknown,standard,(* ´皿`),顔文字
feeling,medium_unknown,standard,(* ´艸`),顔文字
feeling,medium_unknown,standard,(* _ω_),顔文字
feeling,medium_unknown,standard,(* Д),顔文字
feeling,medium_unknown,standard,(*` 艸 ´),顔文字
feeling,medium_unknown,standard,(*`^´)=3,顔文字
feeling,medium_unknown,standard,(*`・ω・´),顔文字
feeling,medium_unknown,standard,(*`・з・´),顔文字
feeling,medium_unknown,standard,(*`ω´*),顔文字
feeling,medium_unknown,standard,(*`д´*),顔文字
feeling,medium_unknown,standard,(*`ェ´*),顔文字
feeling,medium_unknown,standard,(*`皿´*)ノ,顔文字
feeling,medium_unknown,standard,(*´`ω´)/,顔文字
feeling,medium_unknown,standard,(*´_●`),顔文字
feeling,medium_unknown,standard,(*´_ゝ`),顔文字
feeling,medium_unknown,standard,(*´・A・`),顔文字
feeling,medium_unknown,standard,(*´・v・`),顔文字
feeling,medium_unknown,standard,(*´・ω・。)σ,顔文字
feeling,medium_unknown,standard,(*´・ω・)ノシ,顔文字
